kepid,kepoi_name,koi_disposition,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_model_snr,koi_steff,koi_srad,ra,dec,koi_kepmag
11043136,K01644.01,FALSE POSITIVE,0,1,0,0,2.621706694,131.8822700,1.2790,1.94100,4.5720e+03,34.68,1288.0,24.30,5749.00,0.8810,297.381530,48.565041,15.399
11046025,K01646.01,CONFIRMED,0,0,0,0,3.720207080,133.4168400,0.3410,1.89200,1.5690e+02,0.99,954.0,15.00,5017.00,0.7970,298.465790,48.559410,14.293
5771719,K00190.01,FALSE POSITIVE,0,1,0,0,12.264867364,139.3049990,0.8180,4.73660,1.1311e+04,28.29,1077.0,560.20,5372.00,2.3440,284.648860,41.015018,14.137
9729691,K01751.01,CONFIRMED,0,0,0,0,8.689301216,133.6612840,0.0290,2.56300,1.1170e+03,2.92,782.0,70.90,5211.00,0.8950,298.607880,46.453678,14.548
9729691,K01751.02,CANDIDATE,0,0,0,0,20.997579680,132.0568900,0.2770,2.45400,1.1318e+03,2.97,582.0,44.70,5211.00,0.8950,298.607880,46.453678,14.548
4950232,K01753.01,FALSE POSITIVE,0,0,1,0,0.979442525,132.4229700,0.3880,1.03480,4.6930e+02,1.64,1567.0,27.00,5532.00,0.7450,298.140530,40.073872,15.747
10904857,K00194.01,CONFIRMED,0,0,0,0,3.120828136,139.4665940,0.7840,2.18780,1.6456e+04,14.16,1303.0,113.50,6122.00,0.9960,282.966160,48.345070,14.804
8651389,K01754.01,CONFIRMED,0,0,0,0,15.135904530,146.5837100,0.4600,2.23600,2.5570e+02,2.57,933.0,19.80,6050.00,1.5720,299.957210,44.771889,13.964
9520668,K01514.01,FALSE POSITIVE,0,0,1,0,1.399326503,133.6142600,0.0090,1.83050,2.0640e+02,1.00,1143.0,22.70,4502.00,0.7280,289.321010,46.134319,15.447
7871954,K01515.01,CONFIRMED,0,0,0,0,1.937029968,134.7210700,0.1050,1.47270,3.1230e+02,0.87,802.0,42.80,4042.00,0.4900,283.135470,43.657051,14.390
7871954,K01515.02,CONFIRMED,0,0,0,0,7.061173220,136.2734400,0.8450,1.04060,4.8170e+02,1.23,521.0,27.20,4042.00,0.4900,283.135470,43.657051,14.390
12418724,K01516.01,CONFIRMED,0,0,0,0,20.553314410,139.5613000,0.7950,5.31360,6.7830e+02,3.19,749.0,40.60,6325.00,1.1120,296.403200,51.271339,14.829
7456001,K01517.01,CONFIRMED,0,0,0,0,40.068671300,151.8090100,0.0290,5.88750,9.7090e+02,3.10,560.0,62.00,6026.00,0.9920,294.956850,43.014332,14.683
10028792,K01574.01,CONFIRMED,0,0,0,0,114.736580000,165.1506710,0.5950,12.03550,4.8500e+03,12.28,476.0,230.60,5597.00,1.6990,297.916870,46.965130,14.600
10028792,K01574.02,CONFIRMED,0,0,0,0,191.239133000,286.2203400,0.8760,16.94200,1.0612e+03,6.47,401.0,36.80,5597.00,1.6990,297.916870,46.965130,14.600
10028792,K01574.03,CANDIDATE,0,0,0,0,5.833938570,132.6342600,0.3980,4.58130,1.3440e+02,1.98,1285.0,17.60,5597.00,1.6990,297.916870,46.965130,14.600
5553652,K01575.01,FALSE POSITIVE,0,1,1,0,24.328225100,141.0514900,4.4260,6.15800,1.1206e+03,294.02,520.0,26.40,5286.00,0.7800,296.991910,40.758911,15.952
5299459,K01576.01,CONFIRMED,0,0,0,0,10.415726660,143.0477400,0.6820,2.77190,8.2530e+02,3.01,797.0,69.30,5511.00,0.9870,297.795140,40.417709,14.072
11153121,K01647.01,CONFIRMED,0,0,0,0,14.970316640,134.5050700,0.3520,5.88400,2.9050e+02,2.53,883.0,28.90,5726.00,1.4830,298.294950,48.775459,14.167
11153121,K01647.02,CONFIRMED,0,0,0,0,32.275385300,149.0460000,0.6080,8.62200,2.2390e+02,2.31,683.0,17.90,5726.00,1.4830,298.294950,48.775459,14.167
11153121,K01647.03,CANDIDATE,0,0,0,0,6.330274760,133.8621300,0.3288,3.67000,8.9200e+01,1.02,1046.0,9.80,5900.00,1.0700,298.294950,48.775459,14.167
11177543,K01648.01,CONFIRMED,0,0,0,0,38.326223700,142.0840100,0.9630,3.07300,3.9210e+02,2.43,480.0,15.00,5229.00,0.9030,284.132630,48.825119,14.310
11337141,K01649.01,CONFIRMED,0,0,0,0,4.043552450,131.6299500,0.9840,1.96500,4.1620e+02,1.75,613.0,21.20,3871.00,0.5320,284.132870,49.142609,14.963
6705142,K01758.01,CANDIDATE,0,0,0,0,5.597282490,131.8670800,0.4730,1.79500,1.4073e+03,3.28,930.0,30.80,5610.00,0.8580,295.434360,42.166321,15.969
3967760,K01760.01,CONFIRMED,0,0,0,0,5.524186250,135.6230600,0.4920,2.82600,4.9100e+02,2.25,976.0,20.70,5334.00,1.0040,294.943880,39.032059,15.377
3967760,K01760.02,CONFIRMED,0,0,0,0,8.775147820,133.7031900,0.5040,3.17600,3.5190e+02,1.91,837.0,12.70,5334.00,1.0040,294.943880,39.032059,15.377
4067336,K01761.01,FALSE POSITIVE,0,1,0,0,10.127422740,135.2650400,0.6960,1.27620,9.3350e+02,3.80,969.0,19.50,6392.00,1.1620,294.146820,39.127060,15.623
5387843,K01762.01,FALSE POSITIVE,0,0,1,0,0.870693883,132.0839490,0.8320,1.21370,4.3850e+02,2.09,1876.0,55.60,5985.00,0.8830,298.133910,40.530289,14.996
7549209,K01518.01,CONFIRMED,0,0,0,0,27.507111400,151.8477500,0.9180,5.90700,5.8070e+02,2.58,569.0,30.70,5783.00,0.8800,297.301300,43.141891,15.219
7663405,K01519.01,CONFIRMED,0,0,0,0,5.144364500,133.8304400,0.0310,2.70300,3.1070e+02,1.55,923.0,20.20,5157.00,0.9040,283.478180,43.383781,15.369
9765975,K01520.01,CONFIRMED,0,0,0,0,18.458483880,138.1635000,0.8320,3.37030,5.3530e+02,2.50,632.0,41.50,5311.00,0.9480,289.859130,46.522671,14.516
9818462,K01521.01,CONFIRMED,0,0,0,0,25.942158200,156.1889400,0.5770,4.04500,5.6970e+02,1.95,501.0,31.60,5167.00,0.7960,285.296200,46.603439,14.817
6803202,K00177.01,CONFIRMED,0,0,0,0,21.060753030,143.5998300,0.1760,5.24720,3.0120e+02,1.78,669.0,54.40,5706.00,1.0340,298.177220,42.237041,13.182
5299459,K01576.02,CONFIRMED,0,0,0,0,13.084242860,132.6312900,0.7010,3.04010,6.6200e+02,2.71,739.0,51.20,5511.00,0.9870,297.795140,40.417709,14.072
9651668,K00183.01,CONFIRMED,0,0,0,0,2.684328541,133.3548095,0.0760,2.69382,1.8136e+04,12.73,1265.0,2833.10,5561.00,0.9560,292.855740,46.391178,14.290
5299459,K01576.03,CANDIDATE,0,0,0,0,23.339795600,146.3627000,0.4757,1.92300,1.2510e+02,1.23,653.0,4.50,5671.00,1.0840,297.795140,40.417709,14.072
12506770,K01577.01,CONFIRMED,0,0,0,0,2.806243488,133.7314000,0.0430,1.62710,5.9960e+02,1.41,771.0,22.40,4153.00,0.5810,289.290650,51.408890,15.988
5629985,K01578.01,FALSE POSITIVE,0,0,1,0,2.271907230,134.7985200,0.7190,5.38300,1.4900e+02,1.12,1318.0,36.80,5788.00,0.8560,294.734190,40.861420,14.459
9898364,K01579.01,FALSE POSITIVE,0,0,1,0,7.132351753,134.4730830,1.2060,2.96740,7.4410e+02,49.34,1579.0,91.20,7530.00,1.9300,294.830320,46.734348,13.337
11337372,K01650.01,CONFIRMED,0,0,0,0,6.531940240,136.0322300,0.8300,3.33510,7.7190e+02,3.09,907.0,39.60,5301.00,0.9770,284.296940,49.158680,15.280
11337833,K01651.01,CONFIRMED,0,0,0,0,51.301184400,153.5257100,0.0030,5.35900,4.9890e+02,2.07,492.0,19.60,6032.00,0.9290,284.616210,49.190811,14.739
11546211,K01654.01,FALSE POSITIVE,0,1,0,0,1.097211085,131.5172010,1.1450,1.67380,3.8946e+04,16.07,740.0,83.50,3497.00,0.3340,283.796540,49.503990,15.155
11547505,K01655.01,CONFIRMED,0,0,0,0,0.938466959,135.6006980,0.0540,1.30150,2.1740e+02,1.58,1876.0,54.40,5499.00,1.0870,284.731450,49.533192,13.757
4471747,K01656.01,CANDIDATE,0,0,0,0,51.390145200,145.3192000,0.9460,5.99500,4.9400e+02,3.62,570.0,15.40,6074.00,1.2920,293.625920,39.506310,15.030
11502867,K00195.01,CONFIRMED,0,0,0,0,3.217518511,133.6320632,0.6380,2.11481,1.4319e+04,11.38,1185.0,1287.40,5720.00,0.9030,289.434630,49.473400,14.835
9909735,K01779.01,CONFIRMED,0,0,0,0,4.662719020,134.0829600,0.4850,2.75700,1.6306e+03,3.86,1039.0,28.20,5729.00,0.9390,298.482820,46.793621,13.297
9909735,K01779.02,CONFIRMED,0,0,0,0,11.815017400,133.0892900,0.8750,2.83400,1.0030e+03,3.48,762.0,10.50,5729.00,0.9390,298.482820,46.793621,13.297
11551692,K01781.01,CONFIRMED,0,0,0,0,7.834433676,135.2221430,0.7140,2.89000,2.0181e+03,3.47,689.0,246.60,4920.00,0.7200,287.605590,49.523258,12.231
11551692,K01781.02,CONFIRMED,0,0,0,0,3.005156911,137.1033620,0.8440,2.07470,6.9160e+02,2.20,949.0,115.10,4920.00,0.7200,287.605590,49.523258,12.231
12266636,K01522.01,CONFIRMED,0,0,0,0,33.385617600,148.9276400,0.5620,5.03610,5.5320e+02,2.48,580.0,37.10,5833.00,1.0220,295.806580,50.909801,14.264
9850893,K01523.01,FALSE POSITIVE,0,0,1,1,8.480397890,135.8501800,0.4860,6.24900,2.5970e+02,1.71,866.0,22.70,5401.00,1.0500,298.730070,46.688671,14.673
4826110,K01524.01,FALSE POSITIVE,0,0,1,0,1.333395306,134.1822800,0.1510,1.18800,1.1450e+02,0.86,1390.0,11.50,5199.00,0.8110,288.925750,39.901550,15.299
7869917,K01525.01,CONFIRMED,0,0,0,0,7.714676860,133.5563500,0.8990,4.58710,2.3390e+02,4.65,1622.0,33.30,6900.00,2.5990,281.971250,43.672771,12.082
9824805,K01526.01,CONFIRMED,0,0,0,0,4.444482600,133.4630800,0.9410,3.68600,1.6300e+02,1.71,1217.0,18.00,6240.00,1.0790,288.992580,46.670750,15.216
5193400,K01580.01,FALSE POSITIVE,0,1,1,1,21.378114600,147.2124000,0.9060,19.35900,5.5610e+02,3.18,727.0,35.40,6218.00,1.1310,293.665070,40.359531,15.686
7939330,K01581.01,CANDIDATE,0,0,0,0,29.542256600,137.5783700,0.9590,13.90200,8.7990e+02,3.15,515.0,39.50,5510.00,0.8030,282.439180,43.734482,15.481
7939330,K01581.02,CONFIRMED,0,0,0,0,144.551628000,265.9401000,0.8870,16.59900,1.0352e+03,3.06,303.0,27.10,5510.00,0.8030,282.439180,43.734482,15.481
4918309,K01582.01,CANDIDATE,0,0,0,0,186.436181100,146.9182500,0.9210,5.77400,4.3470e+03,11.32,353.0,66.50,5393.00,1.3700,290.128570,40.021832,15.402
12602568,K01583.01,CONFIRMED,0,0,0,0,8.047277210,137.2073000,0.9370,5.15900,4.8600e+02,2.33,855.0,36.10,5840.00,0.8490,290.586850,51.695820,15.068
9941066,K01584.01,CONFIRMED,0,0,0,0,5.870634160,137.2481300,0.6420,2.57360,5.0560e+02,1.44,616.0,23.20,4166.00,0.6120,286.585390,46.870930,15.961
5972334,K00191.01,CONFIRMED,0,0,0,0,15.358767771,132.3850850,0.4870,4.12230,1.4638e+04,10.89,662.0,812.60,5422.00,0.8870,295.287230,41.221958,14.991
4650733,K01659.01,CONFIRMED,0,0,0,0,29.539089700,143.9160700,0.2130,4.13900,4.0330e+02,2.51,714.0,18.80,6572.00,1.2380,290.493160,39.785519,15.111
4830605,K01660.01,CANDIDATE,0,0,0,0,35.636402200,164.1749600,0.6540,4.88800,4.5260e+02,1.99,537.0,15.70,5926.00,0.8870,290.241030,39.968010,15.614
4832197,K01661.01,FALSE POSITIVE,0,1,0,0,0.947732530,137.1299300,1.1860,1.76450,1.1306e+04,45.58,2321.0,103.90,6302.00,1.2690,290.738040,39.919651,11.510
4844004,K01662.01,FALSE POSITIVE,0,1,0,0,0.784031658,133.3839100,0.1020,0.77730,3.5220e+02,1.55,1705.0,28.20,5435.00,0.8240,294.132020,39.981979,15.479
12120943,K01458.01,CANDIDATE,0,0,0,0,8.981284720,354.8304200,0.2940,5.03970,4.9240e+03,7.19,898.0,76.60,5977.00,1.0220,296.571530,50.677849,15.703
7831264,K00171.02,CONFIRMED,0,0,0,0,13.071418890,144.4421700,0.7510,3.09460,2.5110e+02,2.47,964.0,32.00,6122.00,1.4390,294.742070,43.536831,13.717
9761199,K01459.01,FALSE POSITIVE,0,1,0,0,0.692015479,133.1141770,1.2670,1.13150,4.5181e+03,19.31,1057.0,163.40,3752.00,0.4970,287.143130,46.508060,15.692
7751571,K01460.01,FALSE POSITIVE,0,1,1,1,17.042134600,363.9742800,0.7840,7.50700,3.6167e+03,5.14,594.0,108.90,5367.00,0.7730,291.286590,43.404411,15.570
9579499,K01461.01,FALSE POSITIVE,0,1,0,0,7.946710440,140.7082070,1.2550,2.84190,6.0844e+03,27.43,673.0,165.30,4859.00,0.7020,287.804570,46.238930,15.791
11913013,K01462.01,FALSE POSITIVE,0,1,1,1,3.747812420,355.3132500,1.2580,5.24100,5.3670e+03,38.04,1172.0,44.80,5780.00,1.0000,291.023010,50.262226,17.445
7768451,K01527.01,CANDIDATE,0,0,0,0,192.667139000,162.8796200,0.9110,5.44300,1.1483e+03,3.64,283.0,26.00,5401.00,0.8780,296.671300,43.498390,14.879
7691260,K01528.01,CONFIRMED,0,0,0,0,3.989544192,134.0989000,0.0850,1.59100,1.9000e+02,0.93,903.0,26.20,5229.00,0.6880,294.649900,43.335590,14.083
9821454,K01529.01,CONFIRMED,0,0,0,0,17.977603700,147.7515000,0.7210,4.60500,2.1390e+02,1.58,752.0,23.30,6296.00,1.0060,287.039520,46.640129,14.307
9821454,K01529.02,CONFIRMED,0,0,0,0,11.869314400,137.7210000,0.7300,4.65300,1.0190e+02,1.09,864.0,13.90,6296.00,1.0060,287.039520,46.640129,14.307
11954842,K01530.01,CONFIRMED,0,0,0,0,12.984946030,139.7820700,0.0460,3.44970,2.5720e+02,1.64,818.0,38.40,5948.00,1.0250,286.433650,50.300331,13.029
7972785,K00184.01,FALSE POSITIVE,0,1,0,0,7.300735516,133.5664741,0.4460,5.78725,1.3052e+04,13.32,1086.0,1640.00,6434.00,1.1380,296.047640,43.762138,14.933
5470739,K01585.01,CONFIRMED,0,0,0,0,19.178939760,139.7455200,0.0040,5.14400,7.5280e+02,2.40,640.0,34.30,5767.00,0.8810,297.482570,40.680779,15.401
10022908,K01586.01,CONFIRMED,0,0,0,0,6.991304520,135.4629100,0.7400,2.15680,5.5540e+02,1.95,716.0,36.30,4847.00,0.7610,296.177280,46.999020,14.940
9932970,K01587.01,CANDIDATE,0,0,0,0,52.971584000,159.0610900,1.2590,3.46320,3.8826e+03,29.02,402.0,51.40,5204.00,0.7890,281.618870,46.814201,15.700
5617854,K01588.01,CONFIRMED,0,0,0,0,3.517494725,135.5467240,0.7420,1.56390,5.3280e+02,1.42,704.0,52.60,4132.00,0.5640,291.152950,40.887489,14.699
4932442,K01665.01,CONFIRMED,0,0,0,0,6.933651670,137.0737500,0.9040,4.60800,1.1960e+02,1.70,1104.0,20.10,5861.00,1.3040,294.171080,40.055168,14.042
4932442,K01665.02,CANDIDATE,0,0,0,0,5.913939770,137.1718200,0.0896,0.56200,8.4000e+01,1.07,1112.0,2.80,6194.00,1.1290,294.171080,40.055168,14.042
5183357,K01669.01,CONFIRMED,0,0,0,0,61.037359100,175.1767100,0.0710,8.37800,4.3750e+02,3.38,610.0,40.20,6309.00,1.6140,290.668520,40.397720,14.171
5269467,K01672.01,CONFIRMED,0,0,0,0,33.867778300,137.5153200,0.7870,3.72000,8.9480e+02,2.31,394.0,23.80,4564.00,0.6910,290.106540,40.490662,15.810
5360920,K01675.01,CANDIDATE,0,0,0,0,14.623996210,144.4552700,1.2090,2.19300,1.0820e+03,21.92,681.0,25.00,5753.00,0.8150,291.337190,40.558201,15.789
7672940,K01463.01,FALSE POSITIVE,0,1,0,0,1064.268095600,144.0860720,0.4470,11.55210,2.2772e+04,33.63,281.0,1171.20,6340.00,2.1730,288.258640,43.376465,12.328
7838655,K01464.01,FALSE POSITIVE,0,0,1,1,2.113202658,356.3283200,3.1780,3.52340,2.1048e+03,207.71,1281.0,97.20,5482.00,0.8580,296.917240,43.517529,15.465
11702948,K01465.01,CANDIDATE,0,0,0,0,9.771462706,135.5848990,0.9460,1.76700,6.9332e+03,10.15,799.0,215.00,5812.00,0.8530,286.149380,49.867512,14.245
9512981,K01466.01,CANDIDATE,0,0,0,0,281.562888900,357.9965710,0.0000,8.85300,2.1012e+04,10.83,214.0,237.10,4810.00,0.7760,284.849880,46.138950,15.962
7770450,K01467.01,FALSE POSITIVE,0,1,1,1,1.157808038,354.7448800,1.2030,3.67050,8.6670e+02,22.90,1579.0,78.80,5566.00,0.8860,297.174290,43.479099,15.837
11455491,K00178.01,FALSE POSITIVE,0,1,1,1,6.142814980,135.1616900,0.6700,4.62400,1.2200e+02,1.82,1355.0,36.00,6495.00,1.5540,292.031490,49.388618,13.450
11764462,K01531.01,CONFIRMED,0,0,0,0,5.699195920,136.5873800,0.0070,2.39060,1.5940e+02,1.16,964.0,35.30,5646.00,0.9320,292.584440,49.923161,13.069
11656246,K01532.01,CONFIRMED,0,0,0,0,18.114738130,147.4904000,0.8960,5.27060,2.4150e+02,2.49,830.0,51.30,6109.00,1.3600,288.661560,49.737209,12.841
7808587,K01533.01,CONFIRMED,0,0,0,0,6.241457910,134.8889200,0.0290,3.09980,1.6370e+02,1.60,1111.0,30.80,5810.00,1.2590,286.271760,43.595230,13.939
4741126,K01534.01,CONFIRMED,0,0,0,0,20.422244700,146.9837000,0.0590,6.22000,1.8930e+02,1.78,785.0,34.70,6119.00,1.2990,290.090820,39.816990,13.470
5301750,K01589.01,CONFIRMED,0,0,0,0,8.725854780,138.7683800,0.9110,4.47300,4.4670e+02,2.86,985.0,37.70,6036.00,1.1310,298.252040,40.496078,14.764
5301750,K01589.02,CONFIRMED,0,0,0,0,12.882913950,135.1873600,0.9620,5.67600,4.6050e+02,3.15,865.0,33.60,6036.00,1.1310,298.252040,40.496078,14.764
5301750,K01589.03,CONFIRMED,0,0,0,0,27.434597300,145.1232200,0.6030,5.03800,4.7260e+02,2.56,672.0,25.30,6036.00,1.1310,298.252040,40.496078,14.764
5301750,K01589.04,CONFIRMED,0,0,0,0,4.224536310,135.4290800,0.8230,3.12800,1.5910e+02,1.60,1254.0,16.70,6036.00,1.1310,298.252040,40.496078,14.764
5301750,K01589.05,CONFIRMED,0,0,0,0,44.552026600,160.2938600,0.6890,6.00000,3.6210e+02,2.29,572.0,16.70,6036.00,1.1310,298.252040,40.496078,14.764
5526717,K01677.01,CONFIRMED,0,0,0,0,52.069002000,178.1552500,0.2750,3.00890,5.5830e+02,2.92,524.0,25.60,5565.00,1.2460,289.679350,40.700459,14.279
5972334,K00191.02,CONFIRMED,0,0,0,0,2.418406841,132.5055870,0.0180,2.07440,6.6540e+02,2.25,1226.0,69.10,5422.00,0.8870,295.287230,41.221958,14.991
5530882,K01680.01,FALSE POSITIVE,0,0,1,1,5.082518800,132.9579200,0.5220,3.32800,1.0500e+02,0.88,968.0,17.10,5706.00,0.8340,290.923160,40.771030,14.445
5531953,K01681.01,CANDIDATE,0,0,0,0,6.939103370,138.3392700,0.9660,2.97700,6.1470e+02,1.41,445.0,22.90,3638.00,0.4200,291.285000,40.730049,15.855
6034945,K01683.01,CONFIRMED,0,0,0,0,9.115002690,133.9752300,0.6750,4.55800,2.6830e+02,1.78,906.0,21.70,5962.00,1.0280,289.383510,41.392689,14.630
9851226,K01468.01,FALSE POSITIVE,0,0,1,1,8.480319420,135.8521700,0.9180,7.29700,1.4267e+03,4.54,918.0,92.80,5951.00,0.9910,298.822540,46.650269,15.262
8692861,K00172.01,CONFIRMED,0,0,0,0,13.722368200,137.8408300,0.0090,5.12310,5.7110e+02,2.23,746.0,97.90,5637.00,0.9430,293.260930,44.868889,13.749
7543649,K01469.01,FALSE POSITIVE,0,1,1,0,3.582076914,355.5150640,0.9660,4.42280,1.5344e+03,5.33,1265.0,138.40,6109.00,0.9930,296.078220,43.136940,15.193
9480310,K01470.01,CONFIRMED,0,0,0,0,15.434009960,363.2949400,0.7070,4.25720,1.7859e+03,4.30,721.0,59.70,5900.00,0.9510,297.352330,46.095940,15.703
11858748,K01471.01,FALSE POSITIVE,0,0,1,1,1.780984316,177.8249000,0.7820,2.17300,5.9090e+02,2.33,1397.0,46.00,5730.00,0.8700,288.763180,50.174221,15.516
4741126,K01534.02,CONFIRMED,0,0,0,0,7.638460840,138.2455700,0.4050,3.95700,7.1700e+01,1.12,1089.0,16.60,6119.00,1.2990,290.090820,39.816990,13.470
11669125,K01535.01,CONFIRMED,0,0,0,0,70.698172400,188.5679500,0.0260,6.63200,3.5770e+02,1.63,417.0,37.70,5811.00,0.8660,295.521210,49.738628,13.046
12159249,K01536.01,CONFIRMED,0,0,0,0,3.744436450,133.5599700,0.1690,2.91910,7.3300e+01,1.10,1328.0,25.40,5876.00,1.2930,291.467320,50.759480,12.710
9872292,K01537.01,CANDIDATE,0,0,0,0,10.191546780,136.6975500,0.6590,6.16500,6.1300e+01,1.39,1144.0,27.60,6212.00,1.6840,281.461730,46.789894,11.740
9963461,K01538.01,FALSE POSITIVE,0,1,0,0,10.581581895,183.0084580,0.2020,6.66929,1.1264e+05,53.19,1098.0,1241.40,6168.00,1.5670,296.629790,46.880203,13.936
8081482,K01539.01,FALSE POSITIVE,0,1,0,0,2.819453322,133.8701410,0.5320,4.41270,7.1867e+04,29.80,1357.0,202.00,5767.00,1.0740,284.664000,43.985020,14.569
5542466,K01590.01,CANDIDATE,0,0,0,0,12.890067280,201.2298900,0.0820,3.55500,6.0250e+02,1.93,620.0,23.60,4915.00,0.8120,294.364870,40.720879,15.674
4178389,K00185.01,CANDIDATE,0,0,0,0,23.210509958,134.3863780,0.9540,3.09802,2.8737e+04,21.19,595.0,958.70,5875.00,0.8090,296.185240,39.262680,14.228
5542466,K01590.02,CONFIRMED,0,0,0,0,2.355745050,177.8882400,0.5000,1.79600,2.6690e+02,1.34,1093.0,17.00,4915.00,0.8120,294.364870,40.720879,15.674
5542466,K01590.03,CANDIDATE,0,0,0,0,4.746661280,134.6378400,0.4410,2.09300,2.5680e+02,1.30,865.0,12.50,4915.00,0.8120,294.364870,40.720879,15.674
10028140,K01591.01,CONFIRMED,0,0,0,0,19.656393420,140.2993700,0.9550,3.22600,8.4320e+02,2.83,549.0,25.50,5288.00,0.7400,297.739840,46.941910,15.372
6048024,K01684.01,FALSE POSITIVE,0,1,0,0,62.815844020,151.4769100,1.3100,2.69010,1.6884e+03,57.62,582.0,54.60,6340.00,1.4920,293.534480,41.329899,12.849
6049190,K01685.01,CONFIRMED,0,0,0,0,70.468171000,189.1582200,0.0310,6.65300,9.2240e+02,3.46,511.0,45.00,6461.00,1.1310,293.879880,41.393822,14.811
6198999,K01687.01,CONFIRMED,0,0,0,0,3.932460690,132.5543500,0.4160,2.17630,4.5550e+02,1.65,894.0,30.60,4841.00,0.7790,289.920720,41.542831,15.320
6310636,K01688.01,CONFIRMED,0,0,0,0,0.921030497,132.0317100,0.0250,2.60770,1.0150e+02,1.62,2362.0,27.00,5843.00,1.6150,298.481110,41.615341,14.542
6616218,K01692.01,CONFIRMED,0,0,0,0,5.960400011,137.2651710,0.8000,2.86170,8.2830e+02,2.85,890.0,126.10,5418.00,0.8860,294.674100,42.075581,12.557
7761545,K01472.01,CONFIRMED,0,0,0,0,85.351487500,161.0076080,0.0520,6.75040,4.6747e+03,6.31,390.0,142.80,5584.00,0.9380,294.632390,43.400471,15.061
7499398,K01473.01,CANDIDATE,0,0,0,0,23.020284780,357.7861240,0.7940,3.54400,5.0778e+03,7.58,604.0,97.20,5613.00,0.9560,280.360230,43.123680,15.573
12365184,K01474.01,CONFIRMED,0,0,0,0,69.726466390,196.0932430,0.0190,3.71770,4.4912e+03,11.65,613.0,300.70,6430.00,1.7310,295.417880,51.184761,13.005
4770365,K01475.01,CONFIRMED,0,0,0,0,1.609321941,178.9417800,0.0160,1.60670,7.2850e+02,1.57,958.0,35.30,4224.00,0.6030,297.430390,39.847839,15.937
4770365,K01475.02,CONFIRMED,0,0,0,0,9.512200460,185.4789300,0.1330,2.94970,1.1694e+03,1.99,530.0,31.90,4224.00,0.6030,297.430390,39.847839,15.937
4770365,K01475.03,CANDIDATE,0,0,0,0,4.729411770,132.9387100,0.2360,2.23400,4.3430e+02,1.22,669.0,14.60,4224.00,0.6030,297.430390,39.847839,15.937
10748390,K00003.01,CONFIRMED,0,0,0,0,4.887803076,124.8130808,0.0540,2.36255,4.3158e+03,4.82,800.0,862.30,4778.00,0.7630,297.709350,48.080853,9.174
11804465,K00020.01,CONFIRMED,0,0,0,0,4.437962934,171.0091259,0.0690,4.69813,1.6388e+04,18.05,1338.0,3535.60,5953.00,1.4150,286.243440,50.040379,13.438
9663113,K00179.01,CONFIRMED,0,0,0,0,20.740286450,142.8000300,0.4310,10.39390,1.0233e+03,4.24,798.0,155.30,6226.00,1.2990,297.045410,46.328701,13.955
5649956,K01540.01,FALSE POSITIVE,0,1,0,0,1.207852845,178.2142000,1.1130,3.58020,4.9720e+04,38.59,1539.0,205.90,5601.00,0.7970,299.103270,40.849300,15.559
4840513,K01541.01,FALSE POSITIVE,0,1,0,0,2.379282197,133.6513650,0.0030,3.17290,4.8434e+04,25.74,1571.0,538.00,6392.00,1.1620,293.195070,39.907280,15.189
5217586,K01592.01,FALSE POSITIVE,0,0,1,0,26.069251200,143.1254900,1.2060,7.48700,8.3150e+02,23.61,591.0,59.70,5585.00,0.9100,298.902400,40.319530,14.106
5289854,K01593.01,CONFIRMED,0,0,0,0,9.695011460,182.4541300,0.2930,2.75000,5.1520e+02,2.08,833.0,18.30,5896.00,0.9140,295.785160,40.439548,15.809
5289854,K01593.02,CONFIRMED,0,0,0,0,15.382539400,139.0764800,0.0150,3.81500,5.5050e+02,2.14,714.0,18.40,5896.00,0.9140,295.785160,40.439548,15.809
9895709,K01594.01,FALSE POSITIVE,0,0,1,0,1.818939148,133.1229900,0.5600,1.64400,3.3120e+02,1.82,1549.0,39.30,6153.00,0.9620,293.872650,46.714951,15.134
10006581,K01595.01,CONFIRMED,0,0,0,0,40.109781700,142.0822700,0.0160,5.20960,7.3200e+02,3.11,556.0,40.30,5509.00,1.1690,289.731690,46.953819,14.904
5972334,K00191.03,CANDIDATE,0,0,0,0,0.708621057,133.3656500,0.0330,1.50410,1.8750e+02,1.20,1846.0,30.50,5422.00,0.8870,295.287230,41.221958,14.991
6616218,K01692.02,CONFIRMED,0,0,0,0,2.461069620,133.3213800,0.5750,2.18400,8.4200e+01,0.84,1195.0,18.00,5418.00,0.8860,294.674100,42.075581,12.557
6696462,K01693.01,FALSE POSITIVE,0,1,0,0,3.403743926,137.2325740,1.0750,1.50170,8.1590e+02,10.77,1101.0,59.50,5596.00,0.8530,293.259160,42.126629,14.980
7220429,K01700.01,CONFIRMED,0,0,0,0,8.037537960,139.3582000,0.8210,2.91180,2.8650e+02,1.54,744.0,31.10,5044.00,0.8040,297.132630,42.768250,14.471
7222086,K01701.01,FALSE POSITIVE,0,1,0,0,2.439025750,133.5847400,0.4830,1.15980,8.2500e+01,2.61,2307.0,20.50,6546.00,2.7840,297.519070,42.777061,11.041
